FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE
08/01/16,AA,AA,1524,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1801,-3,1909,-11,0,,42,247
08/01/16,AA,AA,1525,PDX,"Portland, OR",OR,DFW,"Dallas/Fort Worth, TX",TX,1202,9,1741,-1,0,,196,1616
08/01/16,AA,AA,1593,DFW,"Dallas/Fort Worth, TX",TX,AUS,"Austin, TX",TX,1548,28,1638,23,0,,34,190
08/01/16,AA,AA,1594,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,558,-2,734,-4,0,,71,447
08/01/16,AA,AA,1595,AUS,"Austin, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,654,-6,812,5,0,,37,190
08/01/16,AA,AA,1596,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,909,4,1255,-11,0,,145,1121
08/01/16,AA,AA,1597,PHX,"Phoenix, AZ",AZ,BWI,"Baltimore, MD",MD,1542,32,2309,35,0,,246,1999
08/01/16,AA,AA,1597,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1305,10,1425,12,0,,55,304
08/01/16,AA,AA,1598,CLT,"Charlotte, NC",NC,MIA,"Miami, FL",FL,2024,9,2223,2,0,,87,650
08/01/16,AA,AA,1598,EWR,"Newark, NJ",NJ,CLT,"Charlotte, NC",NC,,,,,1,A,,529
08/01/16,AA,AA,1598,ONT,"Ontario, CA",CA,PHX,"Phoenix, AZ",AZ,620,-10,746,-3,0,,51,325
08/01/16,AA,AA,1598,PHX,"Phoenix, AZ",AZ,EWR,"Newark, NJ",NJ,910,31,1714,53,0,,266,2133
08/01/16,AA,AA,1599,DFW,"Dallas/Fort Worth, TX",TX,SNA,"Santa Ana, CA",CA,1238,5,1334,-5,0,,159,1205
08/01/16,AA,AA,1599,SNA,"Santa Ana, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1424,0,1931,1,0,,160,1205
08/01/16,AA,AA,1602,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1231,3,1456,17,0,,159,1192
08/01/16,AA,AA,1604,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1024,-7,,,1,A,,224
08/01/16,AA,AA,1604,MIA,"Miami, FL",FL,IAH,"Houston, TX",TX,720,8,845,-7,0,,128,964
08/01/16,AA,AA,1605,DFW,"Dallas/Fort Worth, TX",TX,ONT,"Ontario, CA",CA,1901,6,2000,2,0,,153,1188
08/01/16,AA,AA,1605,MIA,"Miami, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1557,10,1757,3,0,,145,1121
08/01/16,AA,AA,1606,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,2029,-6,1,-20,0,,131,1061
08/01/16,AA,AA,1607,ATL,"Atlanta, GA",GA,DFW,"Dallas/Fort Worth, TX",TX,847,47,955,30,0,,101,731
08/01/16,AA,AA,1608,CLT,"Charlotte, NC",NC,JFK,"New York, NY",NY,2218,13,29,33,0,,83,541
08/01/16,AA,AA,1608,MIA,"Miami, FL",FL,STT,"Charlotte Amalie, VI",VI,1318,23,1557,22,0,,141,1107
08/01/16,AA,AA,1608,STT,"Charlotte Amalie, VI",VI,CLT,"Charlotte, NC",NC,1717,42,2101,30,0,,204,1520
08/01/16,AA,AA,1610,DFW,"Dallas/Fort Worth, TX",TX,SEA,"Seattle, WA",WA,1914,29,2120,19,0,,221,1660
08/01/16,AA,AA,1612,MIA,"Miami, FL",FL,ORD,"Chicago, IL",IL,1839,40,2141,85,0,,187,1197
08/01/16,AA,AA,1613,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1227,-4,1505,-3,0,,135,1045
08/01/16,AA,AA,1614,EWR,"Newark, NJ",NJ,MIA,"Miami, FL",FL,1244,-1,1535,-18,0,,149,1085
08/01/16,AA,AA,1615,EWR,"Newark, NJ",NJ,CLT,"Charlotte, NC",NC,1026,-3,1215,-5,0,,78,529
08/01/16,AA,AA,1619,BOS,"Boston, MA",MA,MIA,"Miami, FL",FL,642,2,1005,-5,0,,176,1258
08/01/16,AA,AA,1620,DEN,"Denver, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,1035,-4,1327,-12,0,,87,641
08/01/16,AA,AA,1620,DFW,"Dallas/Fort Worth, TX",TX,DEN,"Denver, CO",CO,850,0,941,-13,0,,91,641
08/01/16,AA,AA,1621,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,1537,-3,1915,7,0,,163,1096
08/01/16,AA,AA,1621,MIA,"Miami, FL",FL,MSP,"Minneapolis, MN",MN,3,232,240,221,0,,199,1501
08/01/16,AA,AA,1622,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,2046,19,2317,13,0,,237,1846
08/01/16,AA,AA,2202,DFW,"Dallas/Fort Worth, TX",TX,TUS,"Tucson, AZ",AZ,1108,-4,1128,1,0,,106,813
08/01/16,AA,AA,2203,MIA,"Miami, FL",FL,LAS,"Las Vegas, NV",NV,2211,22,1,6,0,,271,2174
08/01/16,AA,AA,2204,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,958,3,1213,9,0,,228,1723
08/01/16,AA,AA,2205,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,623,-5,1132,-4,0,,148,1171
08/01/16,AA,AA,2206,DCA,"Washington, DC",VA,MIA,"Miami, FL",FL,,,,,1,C,,919
08/01/16,AA,AA,2207,DFW,"Dallas/Fort Worth, TX",TX,SFO,"San Francisco, CA",CA,927,-3,1053,-20,0,,187,1464
08/01/16,AA,AA,1551,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1019,54,1307,56,0,,85,612
08/01/16,AA,AA,1553,MIA,"Miami, FL",FL,BOS,"Boston, MA",MA,1402,2,1829,75,0,,173,1258
08/01/16,AA,AA,1554,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,2241,1,2400,3,0,,47,236
08/01/16,AA,AA,1555,MCO,"Orlando, FL",FL,JFK,"New York, NY",NY,1208,44,1501,56,0,,129,944
08/01/16,AA,AA,1556,DFW,"Dallas/Fort Worth, TX",TX,IAD,"Washington, DC",VA,704,2,1058,2,0,,146,1172
08/01/16,AA,AA,1556,IAD,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1137,1,1353,3,0,,167,1172
08/01/16,AA,AA,1557,DFW,"Dallas/Fort Worth, TX",TX,OKC,"Oklahoma City, OK",OK,1428,118,1515,104,0,,35,175
08/01/16,AA,AA,1557,OKC,"Oklahoma City, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,1551,93,1649,89,0,,33,175
08/01/16,AA,AA,1559,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,1716,11,1925,-3,0,,46,235
08/01/16,AA,AA,1559,RDU,"Raleigh/Durham, NC",NC,ORD,"Chicago, IL",IL,1507,12,1626,17,0,,102,646
08/01/16,AA,AA,1560,DFW,"Dallas/Fort Worth, TX",TX,SNA,"Santa Ana, CA",CA,1040,-5,1145,-7,0,,152,1205
08/01/16,AA,AA,1561,AUS,"Austin, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1328,52,1428,44,0,,41,190
08/01/16,AA,AA,1561,DFW,"Dallas/Fort Worth, TX",TX,AUS,"Austin, TX",TX,1157,60,1248,53,0,,34,190
08/01/16,AA,AA,1562,JFK,"New York, NY",NY,PHX,"Phoenix, AZ",AZ,1049,50,1247,23,0,,271,2153
08/01/16,AA,AA,1562,PHX,"Phoenix, AZ",AZ,SMF,"Sacramento, CA",CA,1333,1,1535,10,0,,103,647
08/01/16,AA,AA,1623,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,711,1,950,12,0,,252,1721
08/01/16,AA,AA,1623,SEA,"Seattle, WA",WA,DFW,"Dallas/Fort Worth, TX",TX,1207,99,1801,97,0,,195,1660
08/01/16,AA,AA,1624,SEA,"Seattle, WA",WA,ORD,"Chicago, IL",IL,629,-1,1212,-19,0,,194,1721
08/01/16,AA,AA,1625,DCA,"Washington, DC",VA,MIA,"Miami, FL",FL,1026,-4,1302,-11,0,,132,919
08/01/16,AA,AA,1626,DCA,"Washington, DC",VA,ORD,"Chicago, IL",IL,555,-5,649,-13,0,,93,612
08/01/16,AA,AA,1627,SNA,"Santa Ana, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,641,-4,1151,-6,0,,154,1205
08/01/16,AA,AA,1628,SJC,"San Jose, CA",CA,ORD,"Chicago, IL",IL,810,10,1423,6,0,,223,1829
08/01/16,AA,AA,2176,DFW,"Dallas/Fort Worth, TX",TX,OKC,"Oklahoma City, OK",OK,34,154,126,150,0,,33,175
08/01/16,AA,AA,2177,MEM,"Memphis, TN",TN,DFW,"Dallas/Fort Worth, TX",TX,,,,,1,A,,431
08/01/16,AA,AA,2178,DFW,"Dallas/Fort Worth, TX",TX,PIT,"Pittsburgh, PA",PA,2110,55,41,46,0,,136,1067
08/01/16,AA,AA,2180,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,657,-3,1017,-8,0,,120,926
08/01/16,AA,AA,2181,JFK,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,711,12,952,6,0,,198,1391
08/01/16,AA,AA,2182,DFW,"Dallas/Fort Worth, TX",TX,LGA,"New York, NY",NY,,,,,1,A,,1389
08/01/16,AA,AA,2183,AUS,"Austin, TX",TX,JFK,"New York, NY",NY,906,-4,1344,-14,0,,197,1521
08/01/16,AA,AA,2183,JFK,"New York, NY",NY,DCA,"Washington, DC",VA,1453,-2,1725,58,0,,59,213
08/01/16,AA,AA,2184,OKC,"Oklahoma City, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,655,-5,748,-15,0,,37,175
08/01/16,AA,AA,2185,DTW,"Detroit, MI",MI,ORD,"Chicago, IL",IL,1907,12,1932,18,0,,48,235
08/01/16,AA,AA,2185,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,2157,92,2313,81,0,,54,334
08/01/16,AA,AA,2186,PIT,"Pittsburgh, PA",PA,DFW,"Dallas/Fort Worth, TX",TX,754,-6,945,-10,0,,141,1067
08/01/16,AA,AA,2188,SMF,"Sacramento, CA",CA,CLT,"Charlotte, NC",NC,1100,285,1856,290,0,,272,2244
08/01/16,AA,AA,2189,DCA,"Washington, DC",VA,MIA,"Miami, FL",FL,641,-4,917,-6,0,,129,919
08/01/16,AA,AA,2190,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1703,-10,1842,-24,0,,77,550
08/01/16,AA,AA,2191,FLL,"Fort Lauderdale, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1400,17,1550,0,0,,145,1119
08/01/16,AA,AA,2192,DCA,"Washington, DC",VA,ORD,"Chicago, IL",IL,,,,,1,C,,612
08/01/16,AA,AA,2192,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,,,,,1,C,,612
08/01/16,AA,AA,2193,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,2117,152,118,144,0,,159,1197
08/01/16,AA,AA,2195,TUS,"Tucson, AZ",AZ,DFW,"Dallas/Fort Worth, TX",TX,1347,74,1757,64,0,,110,813
08/01/16,AA,AA,2196,DFW,"Dallas/Fort Worth, TX",TX,BOS,"Boston, MA",MA,1726,41,2204,34,0,,194,1562
08/01/16,AA,AA,2197,CLE,"Cleveland, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1151,8,1329,2,0,,135,1021
08/01/16,AA,AA,2197,DFW,"Dallas/Fort Worth, TX",TX,CLE,"Cleveland, OH",OH,719,-1,1058,1,0,,127,1021
08/01/16,AA,AA,2198,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1303,28,1638,21,0,,130,1005
08/01/16,AA,AA,2199,ORD,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1938,63,2240,54,0,,98,783
08/01/16,AA,AA,2201,ORD,"Chicago, IL",IL,STL,"St. Louis, MO",MO,2157,5,2253,-6,0,,38,258
08/01/16,AA,AA,2264,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,2047,17,12,13,0,,119,926
08/01/16,AA,AA,2265,MIA,"Miami, FL",FL,PHL,"Philadelphia, PA",PA,724,-1,1023,10,0,,141,1013
08/01/16,AA,AA,2266,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,659,0,958,-9,0,,152,1096
08/01/16,AA,AA,2269,COS,"Colorado Springs, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,550,-8,829,-21,0,,80,592
08/01/16,AA,AA,2270,ORD,"Chicago, IL",IL,AUS,"Austin, TX",TX,2024,14,2249,2,0,,128,977
08/01/16,AA,AA,1492,DFW,"Dallas/Fort Worth, TX",TX,AUS,"Austin, TX",TX,2042,32,2139,34,0,,32,190
08/01/16,AA,AA,1494,PDX,"Portland, OR",OR,PHX,"Phoenix, AZ",AZ,,,,,1,A,,1009
08/01/16,AA,AA,1494,PHX,"Phoenix, AZ",AZ,DEN,"Denver, CO",CO,1940,46,2221,39,0,,82,602
08/01/16,AA,AA,1564,DFW,"Dallas/Fort Worth, TX",TX,EWR,"Newark, NJ",NJ,1647,-3,2129,7,0,,182,1372
08/01/16,AA,AA,1566,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,754,-6,1411,8,0,,216,1723
08/01/16,AA,AA,1567,LAS,"Las Vegas, NV",NV,LAX,"Los Angeles, CA",CA,1019,-6,1141,-9,0,,43,236
08/01/16,AA,AA,1567,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,816,-4,931,-10,0,,48,236
08/01/16,AA,AA,1568,DFW,"Dallas/Fort Worth, TX",TX,MCI,"Kansas City, MO",MO,1510,88,1635,77,0,,67,460
08/01/16,AA,AA,1568,MCI,"Kansas City, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1720,73,1902,70,0,,68,460
08/01/16,AA,AA,1569,DFW,"Dallas/Fort Worth, TX",TX,DEN,"Denver, CO",CO,1522,42,1610,25,0,,91,641
08/01/16,AA,AA,1570,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1714,20,1955,21,0,,135,1045
08/01/16,AA,AA,1571,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,958,5,1213,-7,0,,229,1744
08/01/16,AA,AA,1572,PHX,"Phoenix, AZ",AZ,SMF,"Sacramento, CA",CA,945,-4,1149,6,0,,95,647
08/01/16,AA,AA,1572,STL,"St. Louis, MO",MO,PHX,"Phoenix, AZ",AZ,738,9,857,-2,0,,167,1262
08/01/16,AA,AA,1573,MCI,"Kansas City, MO",MO,ORD,"Chicago, IL",IL,1044,73,1236,89,0,,77,403
08/01/16,AA,AA,1573,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,729,4,923,32,0,,91,403
08/01/16,AA,AA,1574,ATL,"Atlanta, GA",GA,ORD,"Chicago, IL",IL,840,61,936,52,0,,90,606
08/01/16,AA,AA,1575,ORD,"Chicago, IL",IL,RDU,"Raleigh/Durham, NC",NC,1237,38,1520,28,0,,85,646
08/01/16,AA,AA,1576,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,1442,-3,2053,-3,0,,212,1744
08/01/16,AA,AA,1577,DEN,"Denver, CO",CO,ORD,"Chicago, IL",IL,1810,60,2125,42,0,,111,888
08/01/16,AA,AA,1578,MIA,"Miami, FL",FL,PHL,"Philadelphia, PA",PA,2224,32,104,20,0,,138,1013
08/01/16,AA,AA,1579,IAH,"Houston, TX",TX,MIA,"Miami, FL",FL,1644,-6,2005,-25,0,,124,964
08/01/16,AA,AA,1580,DFW,"Dallas/Fort Worth, TX",TX,PDX,"Portland, OR",OR,857,-3,1047,-15,0,,211,1616
08/01/16,AA,AA,1581,BDL,"Hartford, CT",CT,DFW,"Dallas/Fort Worth, TX",TX,1910,66,2158,55,0,,203,1471
08/01/16,AA,AA,1581,DFW,"Dallas/Fort Worth, TX",TX,BDL,"Hartford, CT",CT,1412,87,1832,73,0,,182,1471
08/01/16,AA,AA,1582,DFW,"Dallas/Fort Worth, TX",TX,CLE,"Cleveland, OH",OH,2207,107,128,91,0,,128,1021
08/01/16,AA,AA,1583,DFW,"Dallas/Fort Worth, TX",TX,TUS,"Tucson, AZ",AZ,1441,36,1451,35,0,,108,813
08/01/16,AA,AA,1583,TUS,"Tucson, AZ",AZ,DFW,"Dallas/Fort Worth, TX",TX,1515,19,1929,11,0,,109,813
08/01/16,AA,AA,1584,LAS,"Las Vegas, NV",NV,PHX,"Phoenix, AZ",AZ,1544,334,1653,335,0,,47,255
08/01/16,AA,AA,1584,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,717,-1,918,10,0,,213,1514
08/01/16,AA,AA,1585,STL,"St. Louis, MO",MO,ORD,"Chicago, IL",IL,735,-5,853,-11,0,,47,258
08/01/16,AA,AA,1586,MIA,"Miami, FL",FL,SFO,"San Francisco, CA",CA,2138,1,33,-2,0,,323,2585
08/01/16,AA,AA,1588,DFW,"Dallas/Fort Worth, TX",TX,TUS,"Tucson, AZ",AZ,1913,33,1918,21,0,,107,813
08/01/16,AA,AA,1590,DEN,"Denver, CO",CO,PHL,"Philadelphia, PA",PA,1105,-5,1712,18,0,,200,1558
08/01/16,AA,AA,1590,PHL,"Philadelphia, PA",PA,DEN,"Denver, CO",CO,800,-5,1025,11,0,,236,1558
08/01/16,AA,AA,1591,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,905,-8,1256,-21,0,,262,2165
08/01/16,AA,AA,1593,AUS,"Austin, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1800,7,1925,19,0,,38,190
08/01/16,AA,AA,2237,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,2111,68,2309,46,0,,157,1192
08/01/16,AA,AA,2238,DFW,"Dallas/Fort Worth, TX",TX,SEA,"Seattle, WA",WA,2159,94,2351,75,0,,211,1660
08/01/16,AA,AA,2239,DCA,"Washington, DC",VA,ORD,"Chicago, IL",IL,2032,32,2149,37,0,,92,612
08/01/16,AA,AA,2239,MIA,"Miami, FL",FL,DCA,"Washington, DC",VA,1724,52,1949,45,0,,120,919
08/01/16,AA,AA,2240,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,2055,-6,2353,-22,0,,147,1096
08/01/16,AA,AA,2240,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1701,2,1953,-7,0,,152,1096
08/01/16,AA,AA,2242,BNA,"Nashville, TN",TN,DFW,"Dallas/Fort Worth, TX",TX,1713,0,1856,-18,0,,89,631
08/01/16,AA,AA,2242,DFW,"Dallas/Fort Worth, TX",TX,BNA,"Nashville, TN",TN,1420,-5,1602,-10,0,,84,631
08/01/16,AA,AA,2244,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,651,-6,804,-6,0,,49,224
08/01/16,AA,AA,2245,MIA,"Miami, FL",FL,SAN,"San Diego, CA",CA,2121,81,2321,77,0,,278,2267
08/01/16,AA,AA,2247,DFW,"Dallas/Fort Worth, TX",TX,SEA,"Seattle, WA",WA,1225,0,1457,19,0,,213,1660
08/01/16,AA,AA,2247,SEA,"Seattle, WA",WA,DFW,"Dallas/Fort Worth, TX",TX,1543,20,2116,1,0,,193,1660
08/01/16,AA,AA,2248,BWI,"Baltimore, MD",MD,DFW,"Dallas/Fort Worth, TX",TX,1518,15,1759,38,0,,163,1217
08/01/16,AA,AA,2248,DFW,"Dallas/Fort Worth, TX",TX,BWI,"Baltimore, MD",MD,1031,11,1419,-3,0,,150,1217
08/01/16,AA,AA,2249,CLT,"Charlotte, NC",NC,EWR,"Newark, NJ",NJ,,,,,1,A,,529
08/01/16,AA,AA,2250,DFW,"Dallas/Fort Worth, TX",TX,LAX,"Los Angeles, CA",CA,1115,165,1226,164,0,,149,1235
08/01/16,AA,AA,2251,BOS,"Boston, MA",MA,DFW,"Dallas/Fort Worth, TX",TX,1038,38,1347,35,0,,209,1562
08/01/16,AA,AA,2207,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1211,5,1735,-9,0,,179,1464
08/01/16,AA,AA,2208,CLE,"Cleveland, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1912,-1,2053,-1,0,,138,1021
08/01/16,AA,AA,2208,DFW,"Dallas/Fort Worth, TX",TX,CLE,"Cleveland, OH",OH,1433,4,1802,-2,0,,130,1021
08/01/16,AA,AA,2209,OMA,"Omaha, NE",NE,DFW,"Dallas/Fort Worth, TX",TX,756,-1,943,-9,0,,82,583
08/01/16,AA,AA,2210,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1301,133,1407,126,0,,42,247
08/01/16,AA,AA,2211,DFW,"Dallas/Fort Worth, TX",TX,SNA,"Santa Ana, CA",CA,2036,-4,2124,-23,0,,152,1205
08/01/16,AA,AA,2212,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1431,-3,1601,-16,0,,79,550
08/01/16,AA,AA,2213,DFW,"Dallas/Fort Worth, TX",TX,LGA,"New York, NY",NY,641,1,1056,-10,0,,176,1389
08/01/16,AA,AA,2214,ABQ,"Albuquerque, NM",NM,DFW,"Dallas/Fort Worth, TX",TX,1033,-6,1302,-23,0,,76,569
08/01/16,AA,AA,2214,DFW,"Dallas/Fort Worth, TX",TX,ABQ,"Albuquerque, NM",NM,904,-1,941,-16,0,,78,569
08/01/16,AA,AA,2215,DTW,"Detroit, MI",MI,DFW,"Dallas/Fort Worth, TX",TX,754,-1,947,1,0,,135,986
08/01/16,AA,AA,2216,PHX,"Phoenix, AZ",AZ,MIA,"Miami, FL",FL,53,-2,842,24,0,,235,1972
08/01/16,AA,AA,2220,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1222,-3,1441,-13,0,,229,1744
08/01/16,AA,AA,2222,AUS,"Austin, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1424,1,1525,-5,0,,36,190
08/01/16,AA,AA,2222,DFW,"Dallas/Fort Worth, TX",TX,AUS,"Austin, TX",TX,1224,-6,1324,-6,0,,34,190
08/01/16,AA,AA,2223,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1504,94,1738,98,0,,226,1744
08/01/16,AA,AA,2224,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1149,0,1453,-12,0,,105,867
08/01/16,AA,AA,2225,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1857,32,2206,83,0,,215,1744
08/01/16,AA,AA,2226,TUS,"Tucson, AZ",AZ,DFW,"Dallas/Fort Worth, TX",TX,812,-4,1217,-18,0,,112,813
08/01/16,AA,AA,2227,STX,"Christiansted, VI",VI,MIA,"Miami, FL",FL,951,-9,1255,-3,0,,149,1139
08/01/16,AA,AA,2228,DFW,"Dallas/Fort Worth, TX",TX,SMF,"Sacramento, CA",CA,906,-4,1030,-20,0,,181,1431
08/01/16,AA,AA,2228,SMF,"Sacramento, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1141,-2,1653,-15,0,,172,1431
08/01/16,AA,AA,2229,LAS,"Las Vegas, NV",NV,JFK,"New York, NY",NY,1113,-7,1948,19,0,,282,2248
08/01/16,AA,AA,2230,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,652,-7,954,-11,0,,151,1089
08/01/16,AA,AA,2234,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,1420,1,2027,-12,0,,215,1846
08/01/16,AA,AA,2235,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1917,47,2311,37,0,,159,1192
08/01/16,AA,AA,2299,MIA,"Miami, FL",FL,SFO,"San Francisco, CA",CA,2043,43,2325,27,0,,316,2585
08/01/16,AA,AA,2300,DEN,"Denver, CO",CO,ORD,"Chicago, IL",IL,1222,-3,1555,1,0,,115,888
08/01/16,AA,AA,2300,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1003,-2,1138,1,0,,128,888
08/01/16,AA,AA,2301,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,502,2,724,5,0,,114,802
08/01/16,AA,AA,2302,DFW,"Dallas/Fort Worth, TX",TX,MSP,"Minneapolis, MN",MN,1452,-3,1709,-10,0,,120,852
08/01/16,AA,AA,2302,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,1810,-3,2031,-11,0,,120,852
08/01/16,AA,AA,2303,BOS,"Boston, MA",MA,DFW,"Dallas/Fort Worth, TX",TX,750,-3,1049,-18,0,,208,1562
08/01/16,AA,AA,2304,DFW,"Dallas/Fort Worth, TX",TX,IND,"Indianapolis, IN",IN,1824,-6,2120,-22,0,,102,761
08/01/16,AA,AA,2305,MIA,"Miami, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,720,17,916,8,0,,147,1121
08/01/16,AA,AA,2306,PBI,"West Palm Beach/Palm Beach, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1413,48,1555,30,0,,144,1102
08/01/16,AA,AA,2307,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,1027,-3,1441,16,0,,164,1121
08/01/16,AA,AA,2309,SFO,"San Francisco, CA",CA,MIA,"Miami, FL",FL,8,48,841,47,0,,309,2585
08/01/16,AA,AA,2311,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,1340,0,1558,-9,0,,107,802
08/01/16,AA,AA,2312,DEN,"Denver, CO",CO,ORD,"Chicago, IL",IL,812,42,1141,44,0,,116,888
08/01/16,AA,AA,2313,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,911,-4,1032,-17,0,,68,469
08/01/16,AA,AA,2313,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1128,-8,1255,-20,0,,70,469
08/01/16,AA,AA,2314,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,828,0,1019,-36,0,,153,1192
08/01/16,AA,AA,2315,MIA,"Miami, FL",FL,MSY,"New Orleans, LA",LA,1703,48,1750,40,0,,92,675
08/01/16,AA,AA,2315,MSY,"New Orleans, LA",LA,MIA,"Miami, FL",FL,1832,42,2152,63,0,,92,675
08/01/16,AA,AA,2316,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1610,30,1733,26,0,,64,469
08/01/16,AA,AA,2316,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1806,19,1940,10,0,,72,469
08/01/16,AA,AA,2317,MIA,"Miami, FL",FL,STX,"Christiansted, VI",VI,2126,170,6,165,0,,142,1139
08/01/16,AA,AA,2318,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,752,-6,920,-20,0,,68,469
08/01/16,AA,AA,2319,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,1548,-1,1801,-12,0,,105,802
08/01/16,AA,AA,2319,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1859,14,2150,6,0,,84,606
08/01/16,AA,AA,2320,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,707,17,950,36,0,,114,802
