Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Botswana,BWA,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Botswana,BWA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Botswana,BWA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Botswana,BWA,Income share held by fourth 20%,SI.DST.04TH.20,..
Botswana,BWA,Income share held by highest 10%,SI.DST.10TH.10,..
Botswana,BWA,Income share held by highest 20%,SI.DST.05TH.20,..
Botswana,BWA,Income share held by lowest 10%,SI.DST.FRST.10,..
Botswana,BWA,Income share held by lowest 20%,SI.DST.FRST.20,..
Botswana,BWA,Income share held by second 20%,SI.DST.02ND.20,..
Botswana,BWA,Income share held by third 20%,SI.DST.03RD.20,..
Botswana,BWA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.864
Botswana,BWA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.224
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.4874146341464
Botswana,BWA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..
Botswana,BWA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Botswana,BWA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19
Botswana,BWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,263.525
Botswana,BWA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,345.463
Botswana,BWA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.8
Botswana,BWA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,31.5
Botswana,BWA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,37.9
Botswana,BWA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,21.9
Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.6
Botswana,BWA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,39.8
Botswana,BWA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,47.2
Botswana,BWA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Botswana,BWA,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Botswana,BWA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Botswana,BWA,Number of infant deaths,SH.DTH.IMRT,2007
Botswana,BWA,Number of neonatal deaths,SH.DTH.NMRT,1268
Botswana,BWA,Number of under-five deaths,SH.DTH.MORT,2488
Botswana,BWA,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Botswana,BWA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Botswana,BWA,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Botswana,BWA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Botswana,BWA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Botswana,BWA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Botswana,BWA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Botswana,BWA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Botswana,BWA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Botswana,BWA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
Botswana,BWA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
Botswana,BWA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
Botswana,BWA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
Botswana,BWA,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
Botswana,BWA,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
Botswana,BWA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
Botswana,BWA,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
Botswana,BWA,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
Botswana,BWA,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
Botswana,BWA,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
Botswana,BWA,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
Botswana,BWA,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
Botswana,BWA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,24.1
Botswana,BWA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Botswana,BWA,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
Botswana,BWA,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
Botswana,BWA,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
Botswana,BWA,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
Botswana,BWA,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Botswana,BWA,"Primary education, pupils",SE.PRM.ENRL,..
Botswana,BWA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
Botswana,BWA,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Botswana,BWA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Botswana,BWA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Botswana,BWA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
Botswana,BWA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
Botswana,BWA,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,2.71554263760062
Botswana,BWA,Rail lines (total route-km),IS.RRS.TOTL.KM,..
Botswana,BWA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
Botswana,BWA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..
Botswana,BWA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
Botswana,BWA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
Botswana,BWA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
Botswana,BWA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Botswana,BWA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Botswana,BWA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Botswana,BWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
Botswana,BWA,"School enrollment, primary (% net)",SE.PRM.NENR,..
Botswana,BWA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
Botswana,BWA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
Botswana,BWA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
Botswana,BWA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Botswana,BWA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
Botswana,BWA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Botswana,BWA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
Botswana,BWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Botswana,BWA,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Botswana,BWA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..
Botswana,BWA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Botswana,BWA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Botswana,BWA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Botswana,BWA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Botswana,BWA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,..
Botswana,BWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Botswana,BWA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
Botswana,BWA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Botswana,BWA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
Botswana,BWA,"Secondary education, general pupils",SE.SEC.ENRL.GC,..
Botswana,BWA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
Botswana,BWA,"Secondary education, pupils",SE.SEC.ENRL,..
Botswana,BWA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
Botswana,BWA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Botswana,BWA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Botswana,BWA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,9.7
Botswana,BWA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,64.99759
Botswana,BWA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,54.48078
Botswana,BWA,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,..
Brazil,BRA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Brazil,BRA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Brazil,BRA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Brazil,BRA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Brazil,BRA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Brazil,BRA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Brazil,BRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1493.939
Brazil,BRA,"Air transport, passengers carried",IS.AIR.PSGR,102039359
Brazil,BRA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,944557
Brazil,BRA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2.93577572908432
Brazil,BRA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Brazil,BRA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Brazil,BRA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Brazil,BRA,"Children out of school, primary",SE.PRM.UNER,..
Brazil,BRA,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Brazil,BRA,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Brazil,BRA,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,..
Brazil,BRA,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,..
Brazil,BRA,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
Brazil,BRA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..
Brazil,BRA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,11
Brazil,BRA,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
Brazil,BRA,GINI index (World Bank estimate),SI.POV.GINI,..
Brazil,BRA,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Brazil,BRA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Brazil,BRA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Brazil,BRA,Income share held by fourth 20%,SI.DST.04TH.20,..
Brazil,BRA,Income share held by highest 10%,SI.DST.10TH.10,..
Brazil,BRA,Income share held by highest 20%,SI.DST.05TH.20,..
Brazil,BRA,Income share held by lowest 10%,SI.DST.FRST.10,..
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,..
Brazil,BRA,Income share held by second 20%,SI.DST.02ND.20,..
Brazil,BRA,Income share held by third 20%,SI.DST.03RD.20,..
Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.503
Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.031
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6758780487805
Brazil,BRA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,41.02
Brazil,BRA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Brazil,BRA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,17
Brazil,BRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,91.885
Brazil,BRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,191.557
Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.6
Brazil,BRA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,13.3
Brazil,BRA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,15.8
Brazil,BRA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,8.9
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.4
Brazil,BRA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.9
Brazil,BRA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,17.7
Brazil,BRA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Brazil,BRA,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Brazil,BRA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Brazil,BRA,Number of infant deaths,SH.DTH.IMRT,46995
Brazil,BRA,Number of neonatal deaths,SH.DTH.NMRT,28604
Brazil,BRA,Number of under-five deaths,SH.DTH.MORT,52415
Brazil,BRA,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Brazil,BRA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Brazil,BRA,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Brazil,BRA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Brazil,BRA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Brazil,BRA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Brazil,BRA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Brazil,BRA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Brazil,BRA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Brazil,BRA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
Brazil,BRA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
Brazil,BRA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
Brazil,BRA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
Brazil,BRA,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
Brazil,BRA,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
Brazil,BRA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
Brazil,BRA,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
Brazil,BRA,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
Brazil,BRA,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
Brazil,BRA,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
Brazil,BRA,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
Brazil,BRA,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
Brazil,BRA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5
Brazil,BRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Brazil,BRA,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
Brazil,BRA,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
Brazil,BRA,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
Brazil,BRA,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
Brazil,BRA,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Brazil,BRA,"Primary education, pupils",SE.PRM.ENRL,..
Brazil,BRA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
Brazil,BRA,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Brazil,BRA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Brazil,BRA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Brazil,BRA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
Brazil,BRA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
Brazil,BRA,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,2.70545754923315
Brazil,BRA,Rail lines (total route-km),IS.RRS.TOTL.KM,..
Brazil,BRA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
Brazil,BRA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,15877
Brazil,BRA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
Brazil,BRA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
Brazil,BRA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
Brazil,BRA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Brazil,BRA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Brazil,BRA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
Brazil,BRA,"School enrollment, primary (% net)",SE.PRM.NENR,..
Brazil,BRA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
Brazil,BRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
Brazil,BRA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
Brazil,BRA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Brazil,BRA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
Brazil,BRA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Brazil,BRA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
